source_book,word,pos,meaning_zh
高考3500词,tin,noun,（英）罐头，听头
高考3500词,tiny,adjective,极小的，微小的
高考3500词,tip,noun/verb,顶端，告诫；小费
高考3500词,tire,verb,使疲劳
高考3500词,tired,adjective,疲劳的，累的
高考3500词,tiresome,adjective,令人厌倦的
高考3500词,title,noun,标题，题目
高考3500词,to,preposition,（动词不定式符号，给；向
高考3500词,toast,verb,/ n. 烤
高考3500词,tobacco,noun,烟草，烟叶
高考3500词,today,adverb/noun,今天；现在
高考3500词,together,adverb,一起，共同
高考3500词,toilet,noun,厕所
高考3500词,tolerate,verb,容许，允许，忍受
高考3500词,tomato,noun,西红柿，番茄
高考3500词,tomb,noun,坟墓
高考3500词,tomorrow,adverb/noun,明天
高考3500词,ton,noun,（重量单位）吨
高考3500词,tongue,noun,舌，舌头
高考3500词,tonight,adverb/noun,今晚，今夜
高考3500词,too,adverb,"也,还；又.很,非常"
高考3500词,tool,noun,工具，器具
高考3500词,toothache,noun,牙痛
高考3500词,toothbrush,noun,牙刷
高考3500词,toothpaste,noun,牙膏
高考3500词,top,noun,顶部，（物体的）上面
高考3500词,topic,noun,题目，话题
高考3500词,tortoise,noun,乌龟
高考3500词,total,adjective,总数的；v. 合计为
高考3500词,touch,verb,触摸，接触
高考3500词,tough,adjective,坚硬的；棘手的，难解的
高考3500词,tour,noun,"参观, 观光, 旅行"
高考3500词,tourism,noun,旅游业； 观光
高考3500词,tourist,noun,旅行者，观光者
高考3500词,toward,preposition,向，朝，对于
高考3500词,towel,noun,毛巾
高考3500词,tower,noun,塔
高考3500词,town,noun,城镇，城
高考3500词,toy,noun,"玩具, 玩物"
高考3500词,track,noun,轨道； 田径
高考3500词,tractor,noun,拖拉机
高考3500词,trade,noun,贸易 vt. 用……进行交换
高考3500词,traffic,noun,交通，来往车辆
高考3500词,tradition,noun,传统，风俗
高考3500词,traditional,adjective,传统的，风俗的
高考3500词,train,noun,"火车 v. 培训,训练"
高考3500词,training,noun,培训
高考3500词,transform,verb,"使改变形态,使改观"
高考3500词,translate,verb,翻译
高考3500词,translation,noun,翻译； 译文
高考3500词,translator,noun,翻译家，译者
高考3500词,transparent,adjective,透明的，清澈的
高考3500词,transport,noun/verb,运输
高考3500词,trap,noun,陷阱 vt. 使陷入困境
高考3500词,travel,noun/verb,旅行
高考3500词,traveler,noun,旅行者
高考3500词,treasure,noun,金银财宝； 财富
高考3500词,treat,verb,对待，看待
高考3500词,treatment,noun,治疗，疗法
高考3500词,tree,noun,树
高考3500词,tremble,verb,颤抖
高考3500词,trend,noun,趋势，倾向，动态
高考3500词,trial,noun,审判； 试验； 试用
高考3500词,triangle,noun/adjective,三角形；三角形的
高考3500词,trick,noun,诡计，把戏
高考3500词,trip,noun,旅行，旅程
高考3500词,trouble,verb,使苦恼， n. 烦恼，麻烦
高考3500词,trousers,noun,裤子，长裤
高考3500词,truck,noun,"卡车, v. 装车；用货车运"
高考3500词,true,adjective,真的，真实的；忠诚的
高考3500词,truly,adverb,真正地，真实地
高考3500词,trunk,noun,树干；大箱子
高考3500词,trust,verb,相信，信任，信赖
高考3500词,truth,noun,"真理，事实,真相"
高考3500词,try,verb,试，试图，努力
高考3500词,tune,noun,曲调，曲子
高考3500词,Tuesday,noun,星期二
高考3500词,turkey,noun,火鸡
高考3500词,turn,verb,旋转，翻转，转弯 n. 轮流
高考3500词,twelfth,numeral,第十二
高考3500词,twelve,numeral,十二
高考3500词,twentieth,numeral,第二十
高考3500词,twenty,numeral,二十
高考3500词,twenty-first,numeral,第二十一
高考3500词,twin,noun,双胞胎之一
高考3500词,twist,verb,/ n. 使弯曲，转动
高考3500词,two,numeral,二
高考3500词,type,verb,打字
高考3500词,typewriter,noun,打字机
高考3500词,typhoon,noun,台风
高考3500词,typist,noun,打字员
高考3500词,ugly,adjective,丑陋的； 难看的
高考3500词,umbrella,noun,雨伞
高考3500词,unbearable,adjective,"难耐得,无法接受的"
高考3500词,unbelievable,adjective,难以置信的
高考3500词,uncle,noun,叔；伯；舅；姑夫；姨父
高考3500词,under,adverb/preposition,在……下面
高考3500词,underground,adjective,"地下的 ,n. 地铁"
高考3500词,unfair,adjective,不公平的，不公正的
高考3500词,unhappy,adjective,不高兴的，伤心的
高考3500词,uniform,noun,制服
高考3500词,union,noun,联合，联盟；工会
高考3500词,unit,noun,单元，单位
高考3500词,unite,verb,联合，团结
高考3500词,united,adjective,联合的
高考3500词,universe,noun,宇宙
高考3500词,universal,adjective,普遍的，全体的
高考3500词,university,noun,大学
高考3500词,unknown,adjective,不知道的
高考3500词,unless,conjunction,如果不，除非
高考3500词,until,preposition,直到……为止 conj.
高考3500词,untrue,adjective,不真实的，假的
高考3500词,unusual,adjective,不平常的，异常的
高考3500词,up,adverb,向上；在上方；
高考3500词,upon,preposition,在……上面
高考3500词,upper,adjective,较高的，较上的
高考3500词,upset,adjective,心烦的，苦恼的
高考3500词,upstairs,adverb,在楼上，到楼上
高考3500词,use,noun/verb,利用，应用
高考3500词,used,adjective,用过的；二手的
高考3500词,useful,adjective,有用的，有益的
高考3500词,useless,adjective,无用的
高考3500词,user,noun,使用者； 用户
高考3500词,usual,adjective,通常的，平常的
高考3500词,usually,adverb,通常，经常
高考3500词,vacant,adjective,空缺的，未被占用的
高考3500词,vacation,noun,假期，休假
高考3500词,valid,,"a有效的,合理的,有根据的"
高考3500词,vain,noun,自负的，徒劳的
高考3500词,valley,noun,"山谷, 溪谷"
高考3500词,valuable,adjective,值钱的，贵重的
高考3500词,value,noun,价值，益处
高考3500词,variety,noun,种种，种类
高考3500词,various,adjective,各种各样的，不同的
高考3500词,vase,noun,（花）瓶；瓶饰
高考3500词,vast,adjective,巨大的，广阔的
高考3500词,vegetable,noun,蔬菜
高考3500词,very,adverb,很，非常
高考3500词,vest,noun,背心，内衣
高考3500词,victory,noun,胜利
高考3500词,video,noun,录像，视频
高考3500词,videophone,noun,可视电话
高考3500词,view,noun,看法，见解；风景
高考3500词,village,noun,村庄，乡村
高考3500词,villager,noun,村民
高考3500词,vinegar,noun,醋
高考3500词,violence,noun,暴力行为
高考3500词,violent,adjective,暴力的
高考3500词,violin,noun,小提琴
高考3500词,virtue,noun,美德，德行
高考3500词,virus,noun,病毒
高考3500词,visa,noun,签证，背签
高考3500词,visit,noun/verb,"参观,拜访"
高考3500词,visitor,noun,访问者，参观者
高考3500词,visual,adjective,视力的，视觉的
高考3500词,vital,adjective,必不可少的，极重要的
高考3500词,vivid,adjective,生动，逼真的，鲜明的
高考3500词,volcano,noun,火山
高考3500词,volunteer,noun,/ v. 义工，自愿者
高考3500词,voice,noun,说话声; 语态
高考3500词,volleyball,noun,排球
高考3500词,vote,verb,选举，投票
高考3500词,voyage,noun,航行，旅行
高考3500词,wage,noun,工资，工钱，报酬
高考3500词,wait,verb,等，等候
高考3500词,waiter,noun,（餐厅）男服务员
高考3500词,waiting -room,noun,"候诊室,候车室"
高考3500词,waitress,noun,女服务员
高考3500词,walk,noun/verb,步行；散步
高考3500词,walkman,noun,随身听
高考3500词,wall,noun,墙
高考3500词,wander,verb,"漫游,游荡,漫步,流浪"
高考3500词,want,verb,"想,想要,需要,必要"
高考3500词,war,noun,战争
高考3500词,warm,adjective,"暖和的,温暖的;热情的"
高考3500词,warmth,noun,暖和，温暖
高考3500词,warn,verb,警告，预先通知
高考3500词,wash,noun,"洗(涤)冲洗,v.洗(涤),冲洗"
高考3500词,waste,noun/verb,浪费
高考3500词,watch,verb,"观看,当心n. 手表"
高考3500词,water,noun,水v. 浇水
高考3500词,watermelon,noun,西瓜
高考3500词,wave,noun,波，波浪 v. 挥手
高考3500词,wax,noun,蜡
高考3500词,way,noun,路，路线；方式，手段
高考3500词,wayside,adjective,路边的
高考3500词,we,pronoun,我们
高考3500词,weak,adjective,差的，弱的，淡的
高考3500词,weakness,noun,软弱
高考3500词,wealth,noun,财产，财富
高考3500词,wealthy,adjective,富的
高考3500词,weather,noun,天气
高考3500词,website,noun,网站
高考3500词,wedding,noun,"婚礼,结婚"
高考3500词,Wednesday,noun,星期三
高考3500词,weed,noun,杂草，野草
高考3500词,week,noun,星期，周
高考3500词,weekday,noun,平日
高考3500词,weekend,noun,周末
高考3500词,weekly,adjective,每周的
高考3500词,weep,verb,哭泣，流泪
高考3500词,weight,noun,重，重量
高考3500词,welcome,interjection/noun/verb,欢迎 a. 受欢迎的
高考3500词,welfare,noun,幸福，福利
高考3500词,well-known,adjective,"出名,众所周知的"
高考3500词,west,adjective,"西的 ad. 在西方, n.西部；"
高考3500词,western,adjective,西方的，西部的
高考3500词,westwards,adverb,向西
高考3500词,wet,adjective,"湿的,潮的,多雨的"
高考3500词,whale,noun,鲸
高考3500词,what,pronoun,"什么,怎么样 a. 多么"
高考3500词,whatever,conjunction,无论什么，不管什么
高考3500词,wheat,noun,小麦
高考3500词,wheel,noun,轮，机轮
高考3500词,when,conjunction,当…的时候
高考3500词,whenever,conjunction,每当，无论何时
高考3500词,where,adverb,在哪里；往哪里
高考3500词,wherever,conjunction,无论在哪里
高考3500词,whether,conjunction,是否
高考3500词,which,pronoun,那(哪)一个；那(哪)一些
高考3500词,whichever,pronoun,无论哪个;
高考3500词,whisper,verb,低语，私下说
高考3500词,whistle,noun,口哨，口哨声
高考3500词,white,adjective,白色的 n. 白色
高考3500词,who,pronoun,谁
高考3500词,whole,adjective,整个的
高考3500词,whom,pronoun,(who的宾格 )
高考3500词,whose,pronoun,谁的
高考3500词,why,adverb,/ int. 为什么
高考3500词,wide,adjective,宽阔的
高考3500词,widespread,adjective,"分布广的,普遍的"
高考3500词,wife,noun,妻子
高考3500词,wild,adjective,未开发的，野生的
高考3500词,wildlife,noun,野生动物
高考3500词,will,noun,"意志, 遗嘱"
高考3500词,willing,adjective,乐意的； 愿意的
高考3500词,wind,noun,风
高考3500词,windbreaker,noun,"风衣,防风(皮)夹克"
高考3500词,window,noun,窗户；计算机的窗
高考3500词,windy,adjective,有风的，多风的
高考3500词,wine,noun,酒
高考3500词,wing,noun,机翼，翅膀
高考3500词,winner,noun,获胜者
高考3500词,winter,noun,冬天，冬季
高考3500词,wipe,verb,擦；擦净；擦干
高考3500词,wire,noun,电线
高考3500词,wisdom,noun,智慧
高考3500词,wise,adjective,"聪明,英明的,有见识的"
高考3500词,wish,noun,"愿望，祝愿 vt. 希望,祝愿"
高考3500词,with,preposition,"关于,带有,以,和,用,有"
高考3500词,withdraw,verb,撤回，撤离
高考3500词,within,preposition,在……里面
高考3500词,without,preposition,没有
高考3500词,witness,verb,/ n. 目击者，见证人
高考3500词,wonder,verb,"想知道 n. 惊讶,奇迹"
高考3500词,wonderful,adjective,美妙的，精彩的
高考3500词,wood,noun,"木头,木材,(复)树木,森林"
高考3500词,wooden,adjective,木制的
高考3500词,wool,noun,羊毛，羊绒
高考3500词,word,noun,词，单词；话
高考3500词,work,noun,"工作,vi. 工作;(机器、器官等)运转"
高考3500词,worker,noun,工人；工作者
高考3500词,world,noun,世界
高考3500词,world-famous,adjective,世界闻名的
高考3500词,worldwide,adjective,遍及全球的，世界范围的
高考3500词,worm,noun,"软体虫,蠕虫(尤指蚯蚓)"
高考3500词,worn,adjective,"用坏,用旧的,疲惫的"
高考3500词,worried,adjective,担心的，烦恼的
高考3500词,worry,noun/verb,"烦恼,担忧,发怒,困扰"
高考3500词,worth,adjective,"有…的价值,值得…的"
高考3500词,worthless,adjective,"没有价值,没有用的"
高考3500词,worthwhile,adjective,值得做的
高考3500词,worthy,adjective,值得的
高考3500词,would,,（will的过去时）将会，过去常常
高考3500词,wound,verb,"伤,伤害 n.创伤,伤口"
高考3500词,wounded,adjective,受伤的
高考3500词,wrestle,verb,摔跤
高考3500词,wrinkle,noun,皱纹
高考3500词,writing,noun,书写，写
高考3500词,wrong,adjective,"错误,不正常,有毛病的"
高考3500词,X-ray,noun,X射线；
高考3500词,yard,noun,码； 院子；场地
高考3500词,year,noun,年
高考3500词,yellow,adjective,黄色的
高考3500词,yet,adverb,尚，还，仍然
高考3500词,you,pronoun,你；你们
高考3500词,young,adjective,年轻的
高考3500词,your,pronoun,你的；你们的
高考3500词,yours,pronoun,你的；你们的
高考3500词,yourself,pronoun,你自己
高考3500词,yourselves,pronoun,你们自己
高考3500词,youth,noun,青春； 青年
高考3500词,zebra,noun,斑马
高考3500词,zero,noun/numeral,零；
高考3500词,zip,verb/noun,拉链
高考3500词,zone,noun,区域； 范围
高考3500词,zoo,noun,动物园
